field1,field2,_GC_TYPE,_X,_Y
센텀신세계B1,부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC,정,129.12952281170536,35.16881753651087
베네시티,부산광역시 해운대구 해운대해변로 163 (우동),정,129.15068099394134,35.15877486771027
남천,부산광역시 수영구 남천바다로 38 (남천동),정,129.11417494997073,35.14830162105358
블루스퀘어,부산광역시 해운대구 좌동로 96 (좌동),정,129.17561222108554,35.17228003366896
하버타운,부산광역시 해운대구 해운대해변로 257 (우동),정,129.15951513273725,35.159684671801806
부산송정비치,부산광역시 해운대구 송정해변로 36 (송정동),정,129.20225600734614,35.18072682932589
해운대NC,부산광역시 해운대구 해운대로 813 (좌동),정,129.177049945398,35.17053629664714
센텀그린타워,부산광역시 해운대구 센텀중앙로 78 (우동),정,129.12700773587088,35.17462336371731
벡스코,"부산광역시 해운대구 APEC로 55, 벡스코내 (우동)",정,129.13601789679342,35.16906356029116
장산역,부산광역시 해운대구 해운대로 802 (좌동),정,129.17666585022818,35.16915587444794
센텀시티역,"부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)",정,129.13245570932207,35.16987077145848
월드마크센텀,"부산광역시 해운대구 센텀동로 25, 1층 (우동)",정,129.13137739566542,35.171405390493824
명륜역,부산광역시 동래구 동래로 25,정,129.07837985834598,35.21248224697507
센텀드림월드,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)",정,129.1329594213029,35.16694732144776
울산도산사거리DT,울산광역시 남구 대암로129번길 9-6 (야음동),정,129.32976174534042,35.530714958605515
해운대좌동,부산광역시 해운대구 좌동순환로 178 (좌동),정,129.1755205451639,35.177496984972336
해운대달맞이,부산광역시 해운대구 달맞이길 189 (중동),정,129.18229522159103,35.15791164150544
마린시티아이파크,부산광역시 해운대구 마린시티2로 38 (우동),정,129.1420282803855,35.155903692186655
울산대공원,울산광역시 남구 대공원입구로 4 (옥동),정,129.2939551875895,35.5321996336036
센텀KNN,부산광역시 해운대구 센텀서로 30 (우동),정,129.12843237963685,35.17205901270765
해운대 엑스더스카이,부산광역시 해운대구 달맞이길30,정,129.16974783202656,35.15993532815959
울산번영로DT,울산광역시 남구 달삼로 3 (달동),정,129.32949151294264,35.53547274344066
해운대이마트,부산광역시 해운대구 좌동순환로 511 (중동) 1층,정,129.16737333663934,35.16602041476626
울산시청사거리DT,울산광역시 남구 중앙로 180 (달동),정,129.31351063771007,35.53715931696409
부산동대신역,부산광역시 서구 구덕로322번길 7 (동대신동3가),정,129.0167356125553,35.11264588665168
그랜드조선 부산,부산광역시 해운대구 해운대해변로 292 (중동),정,129.16312712539516,35.1600651879354
울산태화강역DT,울산광역시 남구 삼산로 379 (삼산동),정,129.34871190549262,35.54012613760617
울산번영로,울산광역시 남구 삼산로 182 (달동),정,129.32721507008108,35.53693075667854
울산남구청DT,울산광역시 남구 번영로 215 (신정동),정,129.3246929745434,35.54415041491494
센텀신세계3F,부산광역시 해운대구 센텀남대로 35 (우동),정,129.12952281170536,35.16881753651087
해운대중동역,부산광역시 해운대구 좌동순환로 6 (중동),정,129.16805786379786,35.167228134757224
울산 KTX,울산광역시 울주군 삼남읍 도호1길 16,정,129.1418048856072,35.5479437734819
울산삼성프라자,울산광역시 남구 삼산로 86 (달동),정,129.31721238143643,35.53433502271199
울산송정,울산광역시 북구 화산로 119 (송정동),정,129.36517496326422,35.60256217905128
센텀몰1F,부산광역시 해운대구 센텀4로 15 (우동),정,129.12828972603586,35.169861038637634
울산신복,울산광역시 남구 대학로 152 (무거동),정,129.2628359375597,35.5479629101005
울산디자인거리,"울산광역시 남구 삼산중로74번길 30-1, 1~2층 (삼산동)",정,129.33875305827826,35.54046325409591
해운대달맞이DT,부산광역시 해운대구 달맞이길 57 (중동) 1~3층,정,129.17076196337288,35.16142429380288
울산신정DT,울산광역시 남구 문수로 435 (신정동),정,129.30122099925296,35.53363110060396
울산센트럴,울산광역시 남구 삼산로 231 (달동),정,129.33266444394323,35.53885841724907
울산주전비치,울산광역시 동구 동해안로 667 (주전동),정,129.4549658475162,35.565444126244266
울산삼산로,울산광역시 남구 삼산로 278 번길 8 (삼산동),정,129.3372982483056,35.538482274854395
울산MBC DT,울산광역시 중구 번영로 434 (복산동),정,129.3322480943241,35.56156750708676
울산대학교병원,울산광역시 동구 대학병원로 30 (서부동),정,129.4287192234217,35.52082017922758
울산대,울산광역시 남구 대학로84번길 5-3 (무거동),정,129.26019374444405,35.542450837906024
울산화봉,울산광역시 북구 화봉로 75 (화봉동),정,129.36733509402447,35.58859243363692
북울산삼성프라자,울산광역시 북구 진장유통로 65 (진장동),정,129.3558893488117,35.57650162563033
울산북구청DT,울산광역시 북구 산업로 1011 (연암동),정,129.35909306650117,35.58334152789122
울산성안,울산광역시 중구 성안12길 45 (성안동),정,129.32419299724714,35.577927241052286
제니스스퀘어,"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)",정,129.14526345039593,35.15595536129732
주안역,"인천광역시 미추홀구 주안로 100 (주안동) 1층,2층",정,126.68067754778652,37.46380780953168
울산진장,울산광역시 북구 진장17길 10 (진장동),정,129.3564068144372,35.56136482530556
울산정자비치DT,울산광역시 북구 동해안로 1601 (산하동),정,129.44137944858699,35.627252432616764
인천강화DT,인천광역시 강화군 강화읍 강화대로 343,정,126.4916277365889,37.74268353694603
인천용현DT,인천광역시 미추홀구 아암대로 107 (용현동),정,126.63249114215218,37.45239173721836
울산병영,울산광역시 중구 번영로 580 (남외동),정,129.3453695170878,35.56854962746495
현대동구,울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장,정,129.4313270633075,35.52164658065329
울산일산비치DT,울산광역시 동구 일산진11길 95 (일산동),정,129.43101648291514,35.49887605796382
경인교대입구역DT,인천광역시 계양구 계양대로 131 (작전동),정,126.72220000682341,37.535540741184164
인천용일사거리DT,인천광역시 미추홀구 한나루로 525 (주안동),정,126.66826854489263,37.453652158084594
울산약사DT,울산광역시 중구 북부순환도로 754 (약사동),정,129.3373275644318,35.57296908613426
울산국가정원,울산광역시 중구 태화강국가정원길 205 (태화동),정,129.29727201804124,35.5501616711047
인하대,인천광역시 미추홀구 인하로 59 (용현동),정,126.65498701443225,37.45185709074512
부산성모안과병원,부산광역시 해운대구 해운대로 409 (우동),정,129.14147421263363,35.16717391976878
SSG랜더스필드1F,인천광역시 미추홀구 매소홀로 618 (문학동),정,126.69590603012566,37.434476095106106
인천작전,"인천광역시 계양구 계양대로 37, 1층 (작전동)",정,126.7219967380687,37.52711727892224
계양구청,인천광역시 계양구 오조산로 85 (용종동),정,126.7385650207332,37.53865426941165
인천학익DT,인천광역시 미추홀구 매소홀로 368 (학익동),정,126.66292094391896,37.44040151837033
시민공원역,"인천광역시 미추홀구 경인로 372 (주안동, 포레나 미추홀)",정,126.68146397354761,37.457078383430805
인천스퀘어원,인천광역시 연수구 청능대로 210 (동춘동),정,126.68362223506033,37.4059974140455
인천계산역DT,인천광역시 계양구 경명대로 1105 (계산동),정,126.72980829394893,37.54363506382783
울산중리사거리DT,울산광역시 남구 돋질로 310 (삼산동),정,129.33859027796356,35.54386533637211
송림트레이더스,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",정,126.66035141866396,37.483059372741984
계양BMW,인천광역시 계양구 서운산단로2길 6 (서운동) BMW 바바리안모터스,정,126.7567492835837,37.53205085041327
인천성모병원,인천광역시 부평구 동수로 56 (부평동),정,126.72504674606809,37.4843676465246
제물포역DT,인천광역시 미추홀구 경인로 103 (숭의동),정,126.6541123808252,37.46647248618363
인하대역,인천광역시 미추홀구 독배로 309 (용현동),정,126.6492568733974,37.44779145924658
SSG랜더스필드2F,인천광역시 미추홀구 매소홀로 618 (문학동),정,126.69590603012566,37.434476095106106
인천갈산DT,인천광역시 부평구 장제로 371 (갈산동),정,126.73212278251196,37.51883712664932
울산호계DT,울산광역시 북구 산업로 1464 (신천동),정,129.34511597635935,35.637875418944674
인천주안DT,인천광역시 미추홀구 인주대로 443 (주안동),정,126.68591220522957,37.45136751326415
삼성바이오로직스,인천광역시 연수구 송도바이오대로 300 (송도동),정,126.66372881833529,37.36641672402683
인천동춘DT,인천광역시 연수구 앵고개로 171 (동춘동),정,126.6644702152318,37.4125237294968
인천도화DT,인천광역시 미추홀구 장고개로 28 (도화동),정,126.66720945181473,37.47044671734789
연수이마트,인천광역시 연수구 경원대로 184 (동춘동),정,126.68111964825101,37.40421885569831
부평사거리,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)",정,126.72199016858875,37.49378375487647
부평역,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",정,126.72212714846636,37.49148352044486
인천테크노밸리,인천광역시 부평구 주부토로 236 (갈산동),정,126.7271492299843,37.514955952347776
울산성남삼거리,울산광역시 중구 젊음의2거리 33 (성남동),정,129.32038871141773,35.553167517982494
인천송도,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)",정,126.6518964269754,37.3966109054268
부평시장역,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",정,126.72298713427875,37.49675213861612
쉐라톤그랜드인천,인천광역시 연수구 컨벤시아대로 153 (송도동),정,126.64542715869972,37.390225987080186
인천당하DT,인천광역시 서구 원당대로 668 (당하동),정,126.67544381628845,37.59331170041591
부평,인천광역시 부평구 경원대로 1397 (부평동),정,126.72450289673469,37.49156944497296
인천송도DT,인천광역시 연수구 하모니로 136 (송도동),정,126.64428200775409,37.384820378417984
인천청라한신,인천광역시 서구 청라커낼로260번길 27 (청라동),정,126.64779592477555,37.53250438485031
송도커넬워크,인천광역시 연수구 아트센터대로 131 (송도동),정,126.63689560045272,37.39935874950188
인천계양,인천광역시 계양구 장제로 808 (계산동),정,126.73501611462594,37.53984363378857
송도센트럴파크,인천광역시 연수구 센트럴로 194 (송도동),정,126.64187377558665,37.39378584855016
송도호반써밋,인천광역시 연수구 랜드마크로 20 (송도동),정,126.62799371251472,37.415323998233795
인천청라타워돔,인천광역시 서구 중봉대로 612번길 10-17,정,126.65203275993805,37.533901309799575
인천연수,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",정,126.67781545738559,37.4151140486486
인천터미널사거리,인천광역시 남동구 예술로 126 (구월동),정,126.70088670254361,37.44512961211194
송도캐슬파크,인천광역시 연수구 인천타워대로132번길 9 (송도동),정,126.64114127023772,37.38467592560188
송도캠퍼스타운역,인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운,정,126.6642625201244,37.38803691138909
인천구월아시아드,인천광역시 남동구 인하로 556 (구월동),정,126.70849199794796,37.44259571158091
검단사거리역,인천광역시 서구 완정로 172 (마전동),정,126.65742711494633,37.60260061198776
인천관교DT,인천광역시 미추홀구 경원대로 656 (관교동),정,126.69309488307616,37.441951684005275
인천청라센트럴,"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)",정,126.64602319229311,37.534497951149504
인천서구청DT,인천광역시 서구 서곶로 277 (심곡동),정,126.67639302830149,37.54229661835756
영종하늘도시,인천광역시 중구 하늘중앙로195번길 15 (중산동),정,126.56134031662363,37.48970516591152
인천서창,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",정,126.74983059010022,37.423916109402406
송도현대아울렛,인천광역시 연수구 송도국제대로 123 (송도동),정,126.65863388826068,37.3832062762064
루원시티,"인천광역시 서구 가정로 437 (가정동, 루원시티 SK Leaders VIEW)",정,126.6717362515017,37.52293577096898
간석중앙공원DT,인천광역시 남동구 경인로 563 (간석동),정,126.70071525094144,37.46330328636923
송도컨벤시아대로DT,인천광역시 연수구 벤처로 10 (송도동),정,126.63686133928637,37.38248420938138
검단신도시,"인천광역시 서구 이음대로 392 (원당동)115,116,117,118,119호",정,126.7127253338515,37.59260725873924
인천삼산,인천광역시 부평구 길주로 643 (삼산동),정,126.7341950964721,37.507220544613084
부평삼거리역DT,인천광역시 남동구 경인로 750 (간석동),정,126.71018201643236,37.47658882688177
인천간석DT,인천광역시 남동구 경원대로 974 (간석동),정,126.69083780106087,37.4697221628005
인천공항T2출국,인천광역시 중구 공항로 272 (운서동),정,126.44910581361283,37.457537048269906
속초DT,강원도 속초시 동해대로 4114 (조양동),정,128.5844429718781,38.18990063171293
인천공촌DT,인천광역시 서구 경명대로694번길 2 (공촌동),정,126.68536426192173,37.551666947411576
구월로데오,"인천광역시 남동구 인하로 497-22, 2층 (구월동)",정,126.70217674433654,37.44420002017059
설악쏘라노,강원도 속초시 미시령로2983번길 111 (장사동),정,128.52872136319533,38.21030113807658
인천청라DT,인천광역시 서구 국제대로 237 (청라동),정,126.6474822359666,37.541169358736845
인천논현,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",정,126.72481917392555,37.39951180355773
인천구월중앙,인천광역시 남동구 용천로 70 (구월동),정,126.71495581849423,37.45587067292989
송도트리플R,인천광역시 연수구 송도과학로16번길 33-1 (송도동),정,126.65921402802142,37.38086957328166
인천공항T2에어,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235,정,126.44910581361283,37.457537048269906
춘천퇴계DT,강원도 춘천시 안마산로 95 (퇴계동),정,127.72635396672044,37.85538139071362
속초중앙로,강원도 속초시 중앙로 123 (금호동),정,128.58949808797007,38.20262052769699
구월길병원,"인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)",정,126.70753606821445,37.45156767380982
영종도운서역,인천광역시 중구 신도시남로142번길 17 (운서동),정,126.49265374194844,37.49402915153319
인천구월,"인천광역시 남동구 예술로 138 (구월동) 101,102,111,201,209호 일부,210호 일부",정,126.70100646407253,37.4462417887199
강원대,강원도 춘천시 서부대성로 243-1 (효자동),정,127.74511287423498,37.87276523565922
동해DT,강원도 동해시 중앙로 219 (천곡동),정,129.11471363729768,37.520160978671875
동해IC DT,강원도 동해시 동해대로 5453 (평릉동),정,129.10439211935616,37.52889438868768
인천옥련DT,인천광역시 연수구 능허대로 137 (옥련동),정,126.64515417037744,37.42135770059389
속초교동DT,강원도 속초시 청대로 339 (교동),정,128.57168903827835,38.196667867538714
강릉율곡DT,강원도 강릉시 율곡로 2996 (교동),정,128.89219614974252,37.76994557484624
춘천온의,강원도 춘천시 방송길 104 (온의동),정,127.7208377310394,37.86753070306593
인천공항중앙,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,정,126.44910581361283,37.457537048269906
인천공항랜드,인천광역시 중구 공항로 272 (운서동) 인천공항,정,126.44910581361283,37.457537048269906
춘천구봉산R,강원도 춘천시 동면 순환대로 1154-63,정,127.7759663444651,37.8884076205761
강릉IC DT,강원도 강릉시 경강로 1853 (홍제동),정,128.8722153914833,37.74674897325137
춘천이마트,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층,정,127.71863795445739,37.86375291581443
춘천명동,강원도 춘천시 중앙로 55 (중앙로2가),정,127.72739090652783,37.88005541867317
인천청라,인천광역시 서구 중봉대로586번길 19 (청라동),정,126.65203836508783,37.5321067902214
원주봉화산DT,강원도 원주시 서원대로 48 (단계동),정,127.922646890161,37.352580678917825
비발디파크,강원도 홍천군 서면 한치골길 262,정,127.68343964433863,37.66456429674975
소노델피노,강원도 고성군 토성면 미시령옛길 1153,정,128.49389745270423,38.210547080868984
춘천후평DT,강원도 춘천시 후석로 318 (후평동),정,127.75051499636821,37.879518173414866
춘천석사DT,강원도 춘천시 후석로 13 (석사동),정,127.73928709917898,37.85669336402516
강릉송정DT,강원도 강릉시 경강로 2400 (송정동),정,128.9229955407723,37.77192178023598
원주단구DT,강원도 원주시 서원대로 443 (단구동),정,127.95352519783442,37.328482311781336
강릉안목항,강원도 강릉시 창해로14번길 40 (견소동),정,128.94870913803723,37.771362363999714
인천예술회관역,인천광역시 남동구 예술로 174 (구월동) 흥국생명,정,126.70141887584613,37.449506567584265
강릉중앙로,강원도 강릉시 경강로 2096 (임당동),정,128.89620935237255,37.75453162051644
서김해IC DT,경상남도 김해시 금관대로 820-22 (명법동),정,128.83806715985307,35.20391751052517
원주반곡DT,강원도 원주시 동부순환로 37 (반곡동),정,127.97172256100842,37.31981915566144
김해구산DT,경상남도 김해시 김해대로 1918 (구산동),정,128.8664130496393,35.25530269775098
강릉강문해변,강원도 강릉시 창해로350번길 3 (강문동),정,128.9185478831307,37.7947744303056
김해내동,경상남도 김해시 경원로 67 (내동),정,128.86751199867444,35.23715958575345
원주무실,강원도 원주시 능라동길 73 (무실동),정,127.93026463026561,37.33310766120907
강릉교동광장,강원도 강릉시 교동광장로 114 (교동),정,128.87709947349245,37.76432879219241
원주IC DT,강원도 원주시 현충로 294 (태장동),정,127.94887744660141,37.379668765254216
인천공항T2입국,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202,정,126.44910581361283,37.457537048269906
오크밸리,강원도 원주시 지정면 오크밸리1길 70,정,127.8190586281462,37.43415305115928
사천벌리,경상남도 사천시 주공로 31 (벌리동),정,128.0863476486146,34.94114500850945
김해주촌DT,경상남도 김해시 주촌면 선천로 99,정,128.84349683142932,35.235301645288835
김해진영DT,경상남도 김해시 진영읍 여래로20번길 34-26,정,128.7318931239889,35.305989771146756
원주혁신도시,강원도 원주시 혁신로 61 (반곡동),정,127.9808348828563,37.32339342846564
경남사천DT,경상남도 사천시 사천읍 사천대로 1844,정,128.08359211954271,35.081045797309656
김해이마트,경상남도 김해시 김해대로 2232 김해이마트 1층,정,128.87224200881334,35.229339469533
원주터미널,강원도 원주시 서원대로 178 (단계동),정,127.93111678443678,37.343851767185996
김해삼계,경상남도 김해시 가야로 182 (삼계동),정,128.87167980334578,35.261530991096905
속초금호DT,강원도 속초시 미시령로 3426 (금호동),정,128.58043963622373,38.20907317235474
김해율하,경상남도 김해시 율하카페길 77 (관동동) 1층,정,128.8128227943699,35.17642621392051
진주평거,경상남도 진주시 진양호로 206 BYC빌딩1층,정,128.06007015941157,35.17252794800108
김해가야로DT,경상남도 김해시 가야로 450 (동상동),정,128.88434895424223,35.24091183786322
김해대로DT,경상남도 김해시 김해대로 2465,정,128.89646393037634,35.227943500939496
창원상남로,경상남도 창원시 성산구 상남로 88 (상남동),정,128.68123758969153,35.22125955338373
장유율하,경상남도 김해시 율하6로 67 1층 105호 (장유동),정,128.82279504203697,35.17148357824603
김해외동DT,경상남도 김해시 분성로 146 (외동),정,128.8627702602796,35.2293545262291
마산회원DT,경상남도 창원시 마산회원구 3·15대로 518 (회원동),정,128.57448257906938,35.22058257816824
밀양DT,경상남도 밀양시 밀양대로 1792 (삼문동),정,128.7511564602141,35.48529608024898
오션월드,강원도 홍천군 서면 한치골길 262,정,127.68343964433863,37.66456429674975
김해금관대로DT,경상남도 김해시 금관대로 1293 (내동),정,128.86089207777067,35.239864245250956
진주칠암DT,경상남도 진주시 진주대로829번길 2 (주약동),정,128.092872606221,35.174846109794395
진영신도시,경상남도 김해시 진영읍 장등로10번길 1,정,128.735273695127,35.30740329840418
진주신안,경상남도 진주시 진양호로 353 (신안동),정,128.067988618466,35.18415459982212
마산역DT,경상남도 창원시 마산회원구 3·15대로 715 (석전동),정,128.580478885967,35.23635687385955
김해율하신도시,경상남도 김해시 율하3로 32 (율하동),정,128.81384699055002,35.17096109979037
진해용원,경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩,정,128.809879204796,35.101096036016195
경상대칠암캠퍼스,경상남도 진주시 동진로 22 (칠암동),정,128.09363953195714,35.178524902189906
원주명륜DT,강원도 원주시 남원로 588 (명륜동),정,127.94992338511872,37.33578105565603
진주혁신도시,경상남도 진주시 에나로127번길 30 (충무공동),정,128.14395464911294,35.1806609558783
창원상남사거리,경상남도 창원시 성산구 단정로 25,정,128.6834338268867,35.22018768328384
진주경상대,경상남도 진주시 진주대로 510 (가좌동),정,128.10567050668843,35.15242507512623
진주초전DT,경상남도 진주시 대신로 411 (초전동),정,128.11591668435153,35.19736015899461
마산해안대로DT,경상남도 창원시 마산합포구 해안대로 383 (오동동),정,128.58090564971505,35.20448218864675
진해경화역DT,경상남도 창원시 진해구 진해대로 698 (경화동),정,128.69182471757674,35.15925751935382
신세계김해,경상남도 김해시 김해대로 2232 신세계백화점 1층,정,128.87224200881334,35.229339469533
창원역DT,경상남도 창원시 의창구 의창대로 68 (팔용동),정,128.60786592842567,35.2570870763822
마산터미널,경상남도 창원시 마산회원구 합성남로 6-1 (합성동),정,128.58320583199333,35.238039329852306
창원리베라,경상남도 창원시 성산구 중앙대로100번길 9 (상남동),정,128.68049398359827,35.223249528137245
삼성창원병원,경상남도 창원시 마산회원구 팔용로 158 (합성동),정,128.59302806928943,35.24307330932404
마산봉암로DT,경상남도 창원시 마산회원구 봉양로 118 (봉암동),정,128.59934688903027,35.21882380023332
창원마창대교,경상남도 창원시 성산구 삼귀로 159 (귀곡동),정,128.5973355421392,35.1706691060989
창원호계DT,경상남도 창원시 마산회원구 내서읍 호원로 315,정,128.5229894550544,35.261490678754356
장유대청,경상남도 김해시 계동로 213 (대청동),정,128.80146931112694,35.19048627394441
창원상남중앙,경상남도 창원시 성산구 마디미로 20 (상남동),정,128.6844588683333,35.22267702050086
창원내서,경상남도 창원시 마산회원구 내서읍 광려천서로 81,정,128.51066513992367,35.249019719770295
신세계마산,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층,정,128.5866686212684,35.219981492373826
마산월남동DT,경상남도 창원시 마산합포구 3·15대로 70 (월남동2가),정,128.56128832730258,35.18594262873791
창원파티마병원,경상남도 창원시 의창구 창이대로 45 (명서동),정,128.64676236802308,35.237463702611784
창원반림,경상남도 창원시 성산구 반송로 150 (반림동),정,128.6718141911408,35.23597675283687
창원용지호수,경상남도 창원시 성산구 용지로169번길 1 (용호동),정,128.68184431443592,35.229836397479964
경남대,경상남도 창원시 마산합포구 월영남로 3 (해운동),정,128.55862758543827,35.17843881908305
진주중안,경상남도 진주시 진양호로527번길 3 (중안동),정,128.0829664349161,35.19292730857323
창원시티세븐,경상남도 창원시 성산구 원이대로 320 (대원동),정,128.65324276486385,35.240315344865664
양산증산역,경상남도 양산시 물금읍 증산역로 177,정,129.00938137847433,35.30987585806978
창원유니시티,경상남도 창원시 의창구 중동중앙로 47 (중동),정,128.6249979596424,35.256626043420376
남양산IC DT,경상남도 양산시 동면 양산대로 532,정,129.0304123615414,35.319959919945575
창원중앙역,경상남도 창원시 의창구 용동로 91 (사림동),정,128.70143737271786,35.23871581796723
진해장천,"경상남도 창원시 진해구 충장로 662 (장천동), [108호, 109호, 110호, 111호]",정,128.703558354884,35.130639295633614
창원사파,"경상남도 창원시 성산구 창이대로689번길 4-4 (사파동) 1,2층",정,128.70077808019425,35.22306352829472
마산진동DT,경상남도 창원시 마산합포구 진동면 삼진의거대로 589-1,정,128.48230426322058,35.11435589797439
영남대,"경상북도 경산시 청운로 16, 1~3층 (대동)",정,128.75307635056103,35.837002470029155
창원대로DT,경상남도 창원시 성산구 성산패총로 182 (가음정동),정,128.6836860327566,35.209558404264996
진해자은DT,경상남도 창원시 진해구 진해대로 962 (자은동),정,128.70688856685328,35.143746903549946
진해부산신항,경상남도 창원시 진해구 신항동로 121 (용원동) 112호,정,128.81495348796074,35.08839367002669
영남대중앙도서관,경상북도 경산시 대학로 280 (조영동) 영남대학교,정,128.76145793545888,35.83491964305954
통영이마트,경상남도 통영시 광도면 죽림4로 9,정,128.41799992108213,34.88713392273941
거제대로DT,경상남도 거제시 거제대로 4521 (수월동),정,128.64155663216616,34.894705874661724
거제장평,경상남도 거제시 장평3로 43 (장평동),정,128.60878201815964,34.89273902407384
거제옥포DT,경상남도 거제시 거제대로 3718 (옥포동),정,128.69157529364756,34.88898786341889
양산가촌,경상남도 양산시 물금읍 야리로 25,정,129.0014413787567,35.31708829684369
경주대릉원,경상북도 경주시 첨성로 125 (황남동),정,129.21496043535674,35.83401141635982
소노캄거제,경상남도 거제시 일운면 거제대로 2660 1층,정,128.70405899525616,34.84379634895925
경주황성,경상북도 경주시 황성로1번길 4 (황성동),정,129.21296849308024,35.86390077068147
거제고현,경상남도 거제시 거제중앙로 1936 (고현동),정,128.62218040114783,34.89076644957686
양산덕계DT,경상남도 양산시 웅상대로 860 (덕계동),정,129.15549887076142,35.37609484855956
창원상남동R,경상남도 창원시 성산구 상남로 132 (상남동),정,128.68395092034248,35.224470855280586
양산범어,경상남도 양산시 물금읍 범어로 62,정,129.01431098649664,35.32874402535725
영남대아트센터,경상북도 경산시 대학로 280 (대동) 영남대학교,정,128.76145793545888,35.83491964305954
경산중방DT,경상북도 경산시 경안로 222 (중방동),정,128.73684375484274,35.82743027195383
대구가톨릭대,경상북도 경산시 하양읍 하양로 18,정,128.81245467372926,35.90781103779685
구미인동,"경상북도 구미시 인동가산로 9-3, 노블레스타워 1층 (황상동)",정,128.4184980628582,36.10801770354872
양산물금DT,경상남도 양산시 물금읍 황산로 346,정,128.98633684238075,35.307631473192764
양산이마트,"경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)",정,129.0264403703254,35.33682385901979
구미금오산DT,경상북도 구미시 금오산로 205 (남통동),정,128.32420989515722,36.12229971915799
경산이마트,경상북도 경산시 옥산로 227 (중산동) 경산이마트,정,128.72008684617566,35.834911372085074
경주터미널DT,경상북도 경주시 태종로 686 (사정동),정,129.2033341720445,35.83805682652681
경산임당역DT,경상북도 경산시 대학로 208 (계양동),정,128.74571359677776,35.83381540808526
창원NC파크R,"경상남도 창원시 마산회원구 삼호로 63 (양덕동), 창원NC파크",정,128.5794444365417,35.22347513016197
경주보문,경상북도 경주시 보문로 537 (천군동),정,129.28515174117226,35.83640473587518
포항대이,경상북도 포항시 남구 포스코대로 124 (대잠동),정,129.3395207670745,36.02530744383751
경주보문호수DT,경상북도 경주시 보문로 132-6 (북군동),정,129.26867817885056,35.85325006501351
경산중산,"경상북도 경산시 펜타힐즈로 74 (중산동) 109호,110호,111호,112호",정,128.71989022522527,35.83009545961822
경산하양DT,경상북도 경산시 진량읍 대학로 1417,정,128.82378698576744,35.90496850415067
경주중앙,경상북도 경주시 원효로 105-1 (노동동),정,129.21247205101986,35.84211074642207
포항오천,경상북도 포항시 남구 오천읍 원동로 15,정,129.4027201898108,35.96424184672847
경주용강DT,경상북도 경주시 산업로 4350 (용강동),정,129.22436073726962,35.86776649452744
구미시청DT,경상북도 구미시 송정대로 27 (송정동),정,128.34158868517562,36.11765402076219
김천부곡DT,경상북도 김천시 시민로 47 (부곡동),정,128.10117914519697,36.128084875828606
통영죽림,경상남도 통영시 광도면 죽림해안로 64-72,정,128.4228265919225,34.88223056565537
구미옥계,경상북도 구미시 옥계북로 20 (양포동),정,128.41956110960533,36.138299493954044
구미상모DT,경상북도 구미시 금오대로 439 (상모동),정,128.35640601433843,36.082246179717046
구미공단,"경상북도 구미시 1공단로 212, HALLA SIGMA VALLEY 106 (공단동)",정,128.38598549600997,36.10139818671651
구미도량DT,경상북도 구미시 야은로 312 (도량동),정,128.31684162076374,36.13840853848124
김천시청DT,경상북도 김천시 시청로 47 (대신동),정,128.11760606356998,36.13254876696484
포항쌍용DT,경상북도 포항시 남구 중흥로 122 (상도동),정,129.352571847702,36.015154524354614
포항중앙,경상북도 포항시 북구 불종로 41 (신흥동),정,129.36410937405307,36.038709766890484
구미문성DT,경상북도 구미시 고아읍 들성로 207,정,128.3429152178485,36.160860179680036
구미인의DT,경상북도 구미시 인동북길 149 (인의동),유,128.43142343238458,36.09567857353583
양산터미널,경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널,정,129.0262871906197,35.33605042851293
경북도청대로,경상북도 예천군 호명면 수변로 113,정,128.4855111327469,36.57481525990588
상주무양DT,경상북도 상주시 영남제일로 1683 (무양동),정,128.15729784329193,36.426039388619365
